park_code,species_code,record_status,occurrence,nativeness,abundance,seasonality,conservation_status,is_protected,raptor_sci_fam,is_raptor
ACAD,0803,Approved,Present,Native,Occasional,Breeder,Under Review,True,,False
ACAD,0809,Approved,Present,Native,Abundant,Breeder,Species of Concern,True,,False
ACAD,0813,Approved,Present,Not Native,Unknown,Vagrant,Species of Concern,True,,False
ACAD,0816,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ACAD,0980,Approved,Present,Native,Common,Unknown,Species of Concern,True,,False
ACAD,0850,Approved,Not Confirmed,Native,Unknown,Resident,Least Concern,False,,False
ACAD,0851,Approved,Not Confirmed,Native,Unknown,Resident,Least Concern,False,,False
ACAD,0852,Approved,Not Confirmed,Not Native,Unknown,Vagrant,Least Concern,False,,False
ACAD,0853,Approved,Present,Native,Rare,Breeder,Least Concern,False,,False
ACAD,0395,Approved,Not Confirmed,Not Native,Unknown,Vagrant,Least Concern,False,,False
ACAD,0695,Approved,Not Confirmed,Native,Unknown,Resident,Least Concern,False,,False
ACAD,0699,Approved,Not Confirmed,Native,Unknown,Resident,Least Concern,False,,False
ACAD,0197,Approved,Not Confirmed,Not Native,Unknown,Migratory,Least Concern,False,,False
ACAD,0472,Approved,Not Confirmed,Native,Unknown,Resident,Least Concern,False,,False
ACAD,0899,Approved,Not Confirmed,Native,Unknown,Migratory,Least Concern,False,,False
ACAD,0900,Approved,Not Confirmed,Native,Unknown,Migratory,Least Concern,False,,False
ACAD,0905,Approved,Not Confirmed,Native,Unknown,Migratory,Least Concern,False,,False
ACAD,0012,Approved,Present,Native,Uncommon,Unknown,Least Concern,False,Strigidae,True
ACAD,0013,Approved,Not Confirmed,Not Native,Unknown,Vagrant,Least Concern,False,Strigidae,True
ACAD,0102,Approved,Not Present (Historical Report),Not Native,Unknown,Vagrant,Species of Concern,True,Strigidae,True
ACAD,0104,Approved,Present,Native,Rare,Resident,Species of Concern,True,Strigidae,True
ACAD,0143,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,Strigidae,True
ACAD,0142,Approved,Present,Native,Rare,Resident,Least Concern,False,Strigidae,True
ACAD,0617,Approved,Present,Not Native,Unknown,Vagrant,Least Concern,False,Strigidae,True
ACAD,1027,Approved,Not Confirmed,Not Native,Unknown,Vagrant,Least Concern,False,Strigidae,True
ACAD,1034,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,Strigidae,True
ACAD,1045,Approved,Present,Not Native,Occasional,Vagrant,Least Concern,False,Strigidae,True
ACAD,1108,Approved,Not Present (Historical Report),Not Native,Unknown,Vagrant,Least Concern,False,Tytonidae,True
ACAD,0465,Approved,Not Confirmed,Not Native,Unknown,Vagrant,Least Concern,False,,False
ACAD,0775,Approved,Present,Native,Abundant,Resident,Species of Concern,True,,False
ACAD,0779,Approved,Not Confirmed,Native,Unknown,Resident,Least Concern,False,,False
ACAD,0663,Approved,Not Confirmed,Native,Unknown,Migratory,Least Concern,False,,False
ARCH,0001,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,Accipitridae,True
ARCH,0002,Approved,Present,Native,Rare,Migratory,Least Concern,False,Accipitridae,True
ARCH,0005,Approved,Present,Native,Uncommon,Migratory,Species of Concern,True,Accipitridae,True
ARCH,0089,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,Accipitridae,True
ARCH,0156,Approved,Present,Native,Common,Breeder,Least Concern,False,Accipitridae,True
ARCH,0161,Approved,Not Confirmed,Native,Unknown,Unknown,Species of Concern,True,Accipitridae,True
ARCH,0167,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,Accipitridae,True
ARCH,0169,Approved,Present,Native,Occasional,Migratory,Least Concern,False,Accipitridae,True
ARCH,0294,Approved,Present,Native,Common,Resident,Species of Concern,True,Accipitridae,True
ARCH,0508,Approved,Present,Native,Uncommon,Resident,In Recovery,True,Accipitridae,True
ARCH,0234,Approved,Present,Native,Common,Resident,Species of Concern,True,Cathartidae,True
ARCH,0502,Approved,Present,Native,Occasional,Vagrant,Endangered,True,Cathartidae,True
ARCH,0724,Approved,Present,Native,Rare,Migratory,Species of Concern,True,Pandionidae,True
ARCH,0052,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
ARCH,0053,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,0055,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
ARCH,0056,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
ARCH,0058,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,0062,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
ARCH,0067,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
ARCH,0108,Approved,Not Confirmed,Native,Unknown,Unknown,Species of Concern,True,,False
ARCH,0109,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
ARCH,0110,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
ARCH,0113,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
ARCH,0134,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
ARCH,0148,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
ARCH,0149,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,0648,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
ARCH,0719,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
ARCH,0014,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ARCH,0092,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ARCH,0947,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
ARCH,0949,Approved,Present,Native,Occasional,Migratory,Species of Concern,True,,False
ARCH,0288,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
ARCH,0784,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
ARCH,0272,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
ARCH,0518,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
ARCH,0009,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
ARCH,0190,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,0474,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,0597,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
ARCH,0684,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,0789,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
ARCH,1075,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
ARCH,0315,Approved,Present,Not Native,Occasional,Migratory,Least Concern,False,,False
ARCH,1166,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ARCH,0258,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
ARCH,0303,Approved,Present,Native,Occasional,Migratory,Threatened,True,,False
ARCH,0444,Approved,Present,Native,Occasional,Migratory,Species of Concern,True,Falconidae,True
ARCH,0451,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,Falconidae,True
ARCH,0453,Approved,Present,Native,Rare,Migratory,Species of Concern,True,Falconidae,True
ARCH,0458,Approved,Present,Native,Common,Breeder,Least Concern,False,Falconidae,True
ARCH,0033,Approved,Present,Not Native,Uncommon,Breeder,Least Concern,False,,False
ARCH,0632,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
ARCH,0877,Approved,Present,Native,Rare,Resident,Least Concern,False,,False
ARCH,0913,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
ARCH,0883,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ARCH,0427,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ARCH,0122,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,0749,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ARCH,0750,Approved,Present,Native,Occasional,Resident,Least Concern,False,,False
ARCH,0751,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ARCH,0754,Approved,Present,Native,Rare,Resident,Least Concern,False,,False
ARCH,0792,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
ARCH,0793,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
ARCH,0835,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
ARCH,0255,Approved,Present,Native,Rare,Migratory,Species of Concern,True,,False
ARCH,0292,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
ARCH,0081,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ARCH,0328,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,0331,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ARCH,0345,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
ARCH,0503,Approved,Present,Native,Common,Resident,Species of Concern,True,,False
ARCH,0683,Approved,Present,Native,Occasional,Resident,Least Concern,False,,False
ARCH,0800,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
ARCH,0048,Approved,Present,Native,Uncommon,Migratory,Species of Concern,True,,False
ARCH,0050,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ARCH,0174,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,0283,Approved,Present,Native,Common,Resident,Least Concern,False,,False
ARCH,0546,Approved,Present,Native,Common,Migratory,Least Concern,False,,False
ARCH,0549,Approved,Present,Native,Rare,Resident,Least Concern,False,,False
ARCH,0550,Approved,Present,Native,Common,Resident,Least Concern,False,,False
ARCH,0551,Approved,Present,Native,Common,Resident,Least Concern,False,,False
ARCH,0637,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,0638,Approved,Present,Native,Rare,Migratory,Species of Concern,True,,False
ARCH,0641,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
ARCH,0740,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,0822,Approved,Present,Native,Common,Migratory,Species of Concern,True,,False
ARCH,0829,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ARCH,0874,Approved,Present,Native,Common,Migratory,Least Concern,False,,False
ARCH,0987,Approved,Present,Native,Rare,Resident,Least Concern,False,,False
ARCH,0990,Approved,Present,Native,Common,Migratory,Species of Concern,True,,False
ARCH,0993,Approved,Present,Native,Common,Migratory,Least Concern,False,,False
ARCH,1169,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,1170,Approved,Present,Native,Occasional,Resident,Least Concern,False,,False
ARCH,1171,Approved,Present,Native,Common,Resident,Least Concern,False,,False
ARCH,1176,Approved,Present,Native,Occasional,Resident,Least Concern,False,,False
ARCH,0216,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
ARCH,0219,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
ARCH,0222,Approved,Present,Native,Uncommon,Unknown,Least Concern,False,,False
ARCH,0223,Approved,Present,Native,Common,Resident,Least Concern,False,,False
ARCH,0224,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,0226,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ARCH,0229,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,0301,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
ARCH,0592,Approved,Present,Native,Common,Migratory,Least Concern,False,,False
ARCH,0594,Approved,Present,Native,Common,Migratory,Least Concern,False,,False
ARCH,0521,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
ARCH,0768,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
ARCH,0929,Approved,Present,Native,Occasional,Migratory,Species of Concern,True,,False
ARCH,1000,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
ARCH,1050,Approved,Present,Native,Rare,Migratory,Species of Concern,True,,False
ARCH,1052,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ARCH,0019,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
ARCH,0441,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
ARCH,0530,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
ARCH,0534,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
ARCH,0659,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ARCH,1038,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
ARCH,1162,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,0562,Approved,Present,Native,Rare,Resident,Least Concern,False,,False
ARCH,0563,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
ARCH,0402,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
ARCH,0653,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
ARCH,0715,Approved,Present,Native,Rare,Migratory,Species of Concern,True,,False
ARCH,1064,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,1070,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,0076,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
ARCH,0117,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ARCH,0855,Approved,Present,Native,Common,Resident,Least Concern,False,,False
ARCH,0859,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
ARCH,0370,Approved,Present,Native,Common,Migratory,Least Concern,False,,False
ARCH,0382,Approved,Present,Native,Common,Migratory,Least Concern,False,,False
ARCH,0386,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
ARCH,0392,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,0489,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
ARCH,0528,Approved,Present,Native,Common,Resident,Species of Concern,True,,False
ARCH,0710,Approved,Present,Native,Uncommon,Migratory,Species of Concern,True,,False
ARCH,0957,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,1114,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
ARCH,1123,Approved,Present,Native,Rare,Resident,Least Concern,False,,False
ARCH,1127,Approved,Present,Native,Rare,Migratory,Species of Concern,True,,False
ARCH,1130,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
ARCH,1158,Approved,Present,Native,Uncommon,Migratory,Species of Concern,True,,False
ARCH,0738,Approved,Present,Not Native,Occasional,Migratory,Least Concern,False,,False
ARCH,0866,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ARCH,0918,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
ARCH,0922,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,0965,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,0966,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,1039,Approved,Present,Not Native,Uncommon,Migratory,Least Concern,False,,False
ARCH,0247,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ARCH,0298,Approved,Present,Native,Rare,Resident,Least Concern,False,,False
ARCH,0936,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ARCH,1055,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ARCH,1078,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
ARCH,0238,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
ARCH,0668,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
ARCH,0958,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ARCH,0959,Approved,Present,Native,Occasional,Migratory,Species of Concern,True,,False
ARCH,1090,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
ARCH,0320,Approved,Present,Native,Occasional,Migratory,Species of Concern,True,,False
ARCH,0322,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
ARCH,0417,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
ARCH,0419,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,0420,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
ARCH,0422,Approved,Present,Native,Rare,Resident,Species of Concern,True,,False
ARCH,0424,Approved,Not Confirmed,Native,Unknown,Unknown,Endangered,True,,False
ARCH,0426,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
ARCH,0671,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ARCH,0938,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
ARCH,0940,Approved,Present,Native,Common,Resident,Least Concern,False,,False
ARCH,1106,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
ARCH,1107,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
ARCH,1138,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
ARCH,1149,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
ARCH,1155,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,,False
ARCH,0094,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
ARCH,0095,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,,False
